,occupancy,bin1,bin2,H2S,temperature,humidity,date,time
452,13,48.374269005847935,42.60025461489497,77.07212055974166,77.77777777777771,88.88888888888889,2021-12-10,13:00:00
453,17,46.596491228070164,52.864417568427754,73.95048439181916,73.33333333333326,88.88888888888889,2021-12-10,13:10:00
454,17,49.00584795321636,47.071928707829414,80.51668460710441,68.8888888888888,88.88888888888889,2021-12-10,13:20:00
455,18,36.91228070175437,43.777848504137495,81.3778256189451,68.8888888888888,85.18518518518519,2021-12-10,13:30:00
456,16,27.95321637426899,52.05283259070656,71.90527448869753,64.44444444444434,85.18518518518519,2021-12-10,13:40:00
457,18,47.20467836257308,53.29408020369192,77.502691065662,66.66666666666663,85.18518518518519,2021-12-10,13:50:00
458,20,47.20467836257308,39.6880967536601,77.93326157158235,60.0,88.88888888888889,2021-12-10,14:00:00
459,23,44.163742690058456,41.27943984723107,79.22497308934338,51.11111111111097,88.88888888888889,2021-12-10,14:10:00
460,22,26.035087719298232,42.96626352641629,78.14854682454252,60.0,88.88888888888889,2021-12-10,14:20:00
461,19,44.163742690058456,52.05283259070656,80.6243272335845,53.33333333333326,88.88888888888889,2021-12-10,14:30:00
462,19,45.98830409356724,52.05283259070656,78.68675995694295,57.777777777777715,88.88888888888889,2021-12-10,14:40:00
463,22,40.53801169590642,42.23424570337365,78.2561894510226,57.777777777777715,88.88888888888889,2021-12-10,14:50:00
464,23,44.163742690058456,45.03500954805857,80.94725511302475,53.33333333333326,85.18518518518519,2021-12-10,15:00:00
465,22,34.50292397660817,52.54614894971356,72.33584499461787,51.11111111111097,85.18518518518519,2021-12-10,15:10:00
466,19,74.80701754385963,58.752387014640355,79.22497308934338,55.55555555555554,85.18518518518519,2021-12-10,15:20:00
467,19,71.8362573099415,48.742838956078934,82.45425188374597,57.777777777777715,85.18518518518519,2021-12-10,15:30:00
468,20,65.14619883040933,52.864417568427754,74.70398277717976,51.11111111111097,85.18518518518519,2021-12-10,15:40:00
469,18,67.36842105263156,52.05283259070656,78.68675995694295,48.8888888888888,85.18518518518519,2021-12-10,15:50:00
470,19,71.8362573099415,45.49649904519415,79.65554359526372,48.8888888888888,85.18518518518519,2021-12-10,16:00:00
471,16,67.55555555555554,55.999363462762574,79.76318622174381,44.44444444444446,88.88888888888889,2021-12-10,16:10:00
472,19,65.14619883040933,38.78103119032464,82.66953713670614,46.66666666666663,88.88888888888889,2021-12-10,16:20:00
473,18,48.631578947368396,47.48567791215786,80.40904198062432,42.22222222222217,88.88888888888889,2021-12-10,16:30:00
474,18,48.748538011695885,45.43284532145131,81.80839612486545,42.22222222222217,88.88888888888889,2021-12-10,16:40:00
475,17,46.573099415204666,36.378103119032474,80.30139935414424,46.66666666666663,88.88888888888889,2021-12-10,16:50:00
476,19,48.374269005847935,41.725015913430944,81.91603875134554,46.66666666666663,88.88888888888889,2021-12-10,17:00:00
477,19,68.86549707602337,47.91534054742203,77.07212055974166,42.22222222222217,92.5925925925926,2021-12-10,17:10:00
478,16,55.71929824561402,42.96626352641629,73.95048439181916,42.22222222222217,88.88888888888889,2021-12-10,17:20:00
479,15,64.46783625730993,42.60025461489497,79.44025834230355,37.777777777777715,92.5925925925926,2021-12-10,17:30:00
480,16,65.14619883040933,31.349458943348182,81.48546824542518,39.999999999999886,92.5925925925926,2021-12-10,17:40:00
481,17,64.46783625730993,27.530235518777857,80.83961248654467,37.777777777777715,92.5925925925926,2021-12-10,17:50:00
482,19,50.853801169590625,42.96626352641629,84.71474703982777,42.22222222222217,92.5925925925926,2021-12-10,18:00:00
483,20,38.71345029239764,52.45066836409931,76.64155005382132,71.11111111111109,88.88888888888889,2021-12-10,18:10:00
484,18,47.76608187134501,52.864417568427754,77.17976318622175,77.77777777777771,92.5925925925926,2021-12-10,18:20:00
485,20,48.98245614035086,41.12030553787397,75.8880516684607,68.8888888888888,88.88888888888889,2021-12-10,18:30:00
486,16,55.71929824561402,52.864417568427754,76.31862217438105,57.777777777777715,92.5925925925926,2021-12-10,18:40:00
487,16,43.55555555555554,69.30299172501591,76.85683530678149,55.55555555555554,92.5925925925926,2021-12-10,18:50:00
488,18,47.76608187134501,51.209420751113946,75.34983853606028,51.11111111111097,92.5925925925926,2021-12-10,19:00:00
489,13,48.42105263157893,51.6231699554424,70.39827771797631,57.777777777777715,92.5925925925926,2021-12-10,19:10:00
490,13,47.789473684210506,24.98408656906429,74.16576964477933,62.22222222222217,88.88888888888889,2021-12-10,19:20:00
491,12,47.134502923976584,81.07893061744112,74.16576964477933,60.0,88.88888888888889,2021-12-10,19:30:00
492,10,49.801169590643255,79.66263526416296,64.90850376749192,60.0,88.88888888888889,2021-12-10,19:40:00
493,8,57.75438596491227,77.80076384468492,72.44348762109796,60.0,92.5925925925926,2021-12-10,19:50:00
494,6,47.76608187134501,67.28198599618078,71.68998923573736,60.0,88.88888888888889,2021-12-10,20:00:00
495,9,47.789473684210506,63.351368555060475,72.76641550053822,60.0,88.88888888888889,2021-12-10,20:10:00
496,9,36.280701754385944,64.29026098026735,72.01291711517761,60.0,88.88888888888889,2021-12-10,20:20:00
497,8,41.4970760233918,53.69191597708466,72.8740581270183,60.0,88.88888888888889,2021-12-10,20:30:00
634,11,63.789473684210506,53.27816677275621,67.92249730893434,28.8888888888888,85.18518518518519,2021-12-11,19:20:00
728,3,48.374269005847935,51.19350732017823,74.81162540365985,44.44444444444446,55.55555555555556,2021-12-12,11:00:00
729,5,76.28070175438594,49.108847867600254,74.05812701829925,57.777777777777715,51.85185185185186,2021-12-12,11:10:00
730,4,79.25146198830407,47.02418841502228,75.02691065662002,79.99999999999989,48.14814814814815,2021-12-12,11:20:00
731,5,71.90643274853798,51.209420751113946,74.59634015069967,84.44444444444434,44.44444444444444,2021-12-12,11:30:00
732,7,48.32748538011694,40.73838319541693,73.6275565123789,82.22222222222217,40.74074074074075,2021-12-12,11:40:00
733,7,48.35087719298244,44.78039465308721,74.05812701829925,84.44444444444434,40.74074074074075,2021-12-12,11:50:00
734,8,74.66666666666666,48.96562698917887,74.05812701829925,79.99999999999989,40.74074074074075,2021-12-12,12:00:00
735,8,77.02923976608184,49.49077021005729,70.72120559741657,79.99999999999989,40.74074074074075,2021-12-12,12:10:00
736,8,52.09356725146196,42.58434118395927,74.48869752421959,73.33333333333326,40.74074074074075,2021-12-12,12:20:00
737,10,82.9005847953216,47.756206238064934,70.07534983853606,77.77777777777771,40.74074074074075,2021-12-12,12:30:00
738,10,89.73099415204676,42.58434118395927,69.7524219590958,73.33333333333326,37.03703703703704,2021-12-12,12:40:00
739,10,89.05263157894734,45.51241247612985,68.35306781485468,71.11111111111109,40.74074074074075,2021-12-12,12:50:00
740,11,84.95906432748536,46.03755569700829,65.1237890204521,73.33333333333326,37.03703703703704,2021-12-12,13:00:00
741,10,50.99415204678361,42.58434118395927,70.18299246501614,68.8888888888888,37.03703703703704,2021-12-12,13:10:00
742,9,80.74853801169589,42.58434118395927,68.03013993541443,66.66666666666663,37.03703703703704,2021-12-12,13:20:00
743,10,87.69590643274852,42.58434118395927,68.35306781485468,68.8888888888888,37.03703703703704,2021-12-12,13:30:00
744,9,85.63742690058477,42.58434118395927,66.09257265877288,71.11111111111109,37.03703703703704,2021-12-12,13:40:00
859,0,61.77777777777776,38.542329726289,76.85683530678149,28.8888888888888,59.25925925925927,2021-12-13,08:50:00
860,1,59.74269005847951,32.383831954169324,73.84284176533907,53.33333333333326,55.55555555555556,2021-12-13,09:00:00
861,3,57.73099415204676,31.206238064926808,68.46071044133477,71.11111111111109,48.14814814814815,2021-12-13,09:10:00
862,5,56.140350877192965,34.3252705283259,74.70398277717976,73.33333333333326,48.14814814814815,2021-12-13,09:20:00
863,6,59.22807017543858,34.97772119669001,83.10010764262648,71.11111111111109,44.44444444444444,2021-12-13,09:30:00
864,7,64.46783625730993,35.28007638446849,71.04413347685683,73.33333333333326,44.44444444444444,2021-12-13,09:40:00
865,8,64.46783625730993,35.28007638446849,73.41227125941873,68.8888888888888,44.44444444444444,2021-12-13,09:50:00
866,8,64.46783625730993,34.850413749204336,73.41227125941873,68.8888888888888,44.44444444444444,2021-12-13,10:00:00
867,9,64.46783625730993,42.58434118395927,75.24219590958019,68.8888888888888,44.44444444444444,2021-12-13,10:10:00
868,7,64.46783625730993,41.13621896880968,73.51991388589882,68.8888888888888,44.44444444444444,2021-12-13,10:20:00
869,9,64.49122807017542,42.96626352641629,73.84284176533907,62.22222222222217,44.44444444444444,2021-12-13,10:30:00
870,9,64.51461988304092,42.96626352641629,71.3670613562971,66.66666666666663,44.44444444444444,2021-12-13,10:40:00
1182,7,49.00584795321636,39.16295353278168,66.41550053821314,24.444444444444343,59.25925925925927,2021-12-15,14:40:00
1183,7,45.98830409356724,32.04964990451941,63.832077502691064,64.44444444444434,48.14814814814815,2021-12-15,14:50:00
1184,7,63.812865497076004,29.18523233609166,60.064585575888046,75.55555555555554,48.14814814814815,2021-12-15,15:00:00
1185,7,59.789473684210506,30.458306810948443,62.10979547900969,79.99999999999989,48.14814814814815,2021-12-15,15:10:00
1186,6,31.55555555555553,31.094844048376842,67.70721205597417,66.66666666666663,51.85185185185186,2021-12-15,15:20:00
1187,6,33.30994152046782,31.731381285805227,71.79763186221744,71.11111111111109,48.14814814814815,2021-12-15,15:30:00
1188,9,28.491228070175424,38.2240611075748,66.52314316469322,66.66666666666663,48.14814814814815,2021-12-15,15:40:00
1189,5,41.23976608187132,38.2240611075748,68.03013993541443,68.8888888888888,48.14814814814815,2021-12-15,15:50:00
1190,4,36.02339181286548,33.03628262253342,68.03013993541443,71.11111111111109,48.14814814814815,2021-12-15,16:00:00
1191,4,49.00584795321636,31.731381285805227,72.33584499461787,68.8888888888888,48.14814814814815,2021-12-15,16:10:00
1192,5,63.812865497076004,31.74729471674094,74.16576964477933,68.8888888888888,51.85185185185186,2021-12-15,16:20:00
1193,6,63.8362573099415,31.731381285805227,69.86006458557588,66.66666666666663,51.85185185185186,2021-12-15,16:30:00
1194,6,63.812865497076004,30.840229153405474,63.18622174381055,66.66666666666663,51.85185185185186,2021-12-15,16:40:00
1195,6,63.812865497076004,29.51941438574157,62.97093649085038,48.8888888888888,55.55555555555556,2021-12-15,16:50:00
1196,6,63.789473684210506,29.630808402291535,64.26264800861141,66.66666666666663,51.85185185185186,2021-12-15,17:00:00
1197,8,63.812865497076004,29.18523233609166,63.93972012917115,71.11111111111109,51.85185185185186,2021-12-15,17:10:00
1198,8,63.812865497076004,32.622533418204966,64.26264800861141,71.11111111111109,51.85185185185186,2021-12-15,17:20:00
1199,6,63.812865497076004,33.768300445576074,62.540365984930034,71.11111111111109,51.85185185185186,2021-12-15,17:30:00
1200,4,63.8362573099415,35.07320178230427,65.44671689989235,62.22222222222217,55.55555555555556,2021-12-15,17:40:00
1201,3,63.8362573099415,35.216422660725655,92.68030139935415,66.66666666666663,51.85185185185186,2021-12-15,17:50:00
1202,3,63.812865497076004,35.359643539147044,64.90850376749192,68.8888888888888,51.85185185185186,2021-12-15,18:00:00
1203,3,63.812865497076004,35.216422660725655,62.97093649085038,66.66666666666663,51.85185185185186,2021-12-15,18:10:00
1204,3,63.812865497076004,31.731381285805227,62.97093649085038,60.0,55.55555555555556,2021-12-15,18:20:00
1205,4,63.789473684210506,33.084022915340555,61.67922497308935,71.11111111111109,51.85185185185186,2021-12-15,18:30:00
1206,5,63.789473684210506,33.084022915340555,63.832077502691064,64.44444444444434,55.55555555555556,2021-12-15,18:40:00
1207,7,63.812865497076004,32.36791852323361,62.755651237890206,64.44444444444434,51.85185185185186,2021-12-15,18:50:00
1208,7,63.812865497076004,33.89560789306175,63.93972012917115,66.66666666666663,51.85185185185186,2021-12-15,19:00:00
1209,7,63.789473684210506,35.66199872692553,65.55435952637244,64.44444444444434,55.55555555555556,2021-12-15,19:10:00
1210,7,63.01754385964911,31.158497772119674,66.09257265877288,84.44444444444434,48.14814814814815,2021-12-15,19:20:00
1211,7,60.58479532163741,30.776575429662643,63.40150699677072,60.0,55.55555555555556,2021-12-15,19:30:00
1212,7,59.789473684210506,32.940802036919166,65.01614639397201,53.33333333333326,55.55555555555556,2021-12-15,19:40:00
1213,6,57.35672514619881,35.28007638446849,54.574811625403655,51.11111111111097,59.25925925925927,2021-12-15,19:50:00
1214,7,57.75438596491227,34.850413749204336,0.0,48.8888888888888,55.55555555555556,2021-12-15,20:00:00
1215,7,57.75438596491227,34.54805856142585,44.994617868676,46.66666666666663,55.55555555555556,2021-12-15,20:10:00
1216,7,55.74269005847952,38.92425206874602,65.23143164693218,51.11111111111097,55.55555555555556,2021-12-15,20:20:00
1217,7,57.35672514619881,30.776575429662643,62.755651237890206,44.44444444444446,59.25925925925927,2021-12-15,20:30:00
1218,7,55.71929824561402,31.413112667091028,60.49515608180839,46.66666666666663,55.55555555555556,2021-12-15,20:40:00
1219,7,54.10526315789472,35.216422660725655,63.293864370290635,46.66666666666663,59.25925925925927,2021-12-15,20:50:00
1220,7,61.80116959064326,38.208147676639086,66.52314316469322,31.111111111111086,62.96296296296296,2021-12-15,21:00:00
1221,7,60.58479532163741,38.208147676639086,75.1345532831001,46.66666666666663,59.25925925925927,2021-12-15,21:10:00
1225,0,44.163742690058456,41.64544875875239,73.19698600645856,75.55555555555554,55.55555555555556,2021-12-16,08:00:00
1226,0,45.98830409356724,41.502227880331006,70.72120559741657,68.8888888888888,59.25925925925927,2021-12-16,08:10:00
1227,0,45.94152046783624,41.343093570973906,74.70398277717976,100.0,51.85185185185186,2021-12-16,08:20:00
1228,0,47.812865497076004,40.91343093570974,70.18299246501614,97.77777777777771,51.85185185185186,2021-12-16,08:30:00
1229,2,47.789473684210506,41.040738383195425,76.21097954790096,88.88888888888891,55.55555555555556,2021-12-16,08:40:00
1230,1,47.789473684210506,41.94780394653088,87.6210979547901,79.99999999999989,55.55555555555556,2021-12-16,08:50:00
1231,1,47.812865497076004,41.27943984723107,71.90527448869753,82.22222222222217,55.55555555555556,2021-12-16,09:00:00
1232,2,47.812865497076004,42.838956078930615,70.18299246501614,77.77777777777771,59.25925925925927,2021-12-16,09:10:00
1233,2,47.812865497076004,42.838956078930615,66.52314316469322,68.8888888888888,59.25925925925927,2021-12-16,09:20:00
1234,1,47.812865497076004,40.46785486950988,64.58557588805166,73.33333333333326,59.25925925925927,2021-12-16,09:30:00
1235,3,41.09941520467834,36.712285168682364,73.51991388589882,88.88888888888891,51.85185185185186,2021-12-16,10:10:00
1236,2,42.92397660818712,42.21833227243794,64.90850376749192,84.44444444444434,51.85185185185186,2021-12-16,10:20:00
1237,2,42.92397660818712,25.031826861871423,66.09257265877288,75.55555555555554,59.25925925925927,2021-12-16,10:30:00
1238,3,42.31578947368419,39.30617441120306,67.06135629709365,73.33333333333326,59.25925925925927,2021-12-16,10:40:00
1239,5,42.12865497076022,37.746658179503505,66.63078579117331,71.11111111111109,59.25925925925927,2021-12-16,10:50:00
1240,4,41.543859649122794,35.99618077657543,51.88374596340151,68.8888888888888,62.96296296296296,2021-12-16,11:00:00
1241,5,42.1988304093567,37.0782940802037,65.23143164693218,71.11111111111109,62.96296296296296,2021-12-16,11:10:00
1242,5,41.09941520467834,37.746658179503505,72.1205597416577,68.8888888888888,62.96296296296296,2021-12-16,11:20:00
1243,4,36.93567251461987,16.406747294716737,61.78686759956943,79.99999999999989,59.25925925925927,2021-12-16,11:30:00
1244,5,36.91228070175437,10.502864417568432,62.540365984930034,73.33333333333326,59.25925925925927,2021-12-16,11:40:00
1245,6,36.88888888888887,10.502864417568432,62.97093649085038,71.11111111111109,62.96296296296296,2021-12-16,11:50:00
1246,6,36.81871345029238,13.701464035646097,62.002152852529605,62.22222222222217,66.66666666666667,2021-12-16,12:00:00
1247,7,35.906432748537995,14.990451941438579,62.540365984930034,64.44444444444434,62.96296296296296,2021-12-16,12:10:00
1248,7,35.71929824561401,12.651177593889244,65.66200215285252,57.777777777777715,66.66666666666667,2021-12-16,12:20:00
1249,6,35.859649122807,14.242520687460214,65.01614639397201,71.11111111111109,62.96296296296296,2021-12-16,12:30:00
1250,7,36.93567251461987,13.956078930617451,64.80086114101184,71.11111111111109,62.96296296296296,2021-12-16,12:40:00
1251,4,37.38011695906431,13.144493952896255,62.86329386437029,62.22222222222217,66.66666666666667,2021-12-16,12:50:00
1252,3,37.520467836257296,13.637810311903252,70.39827771797631,66.66666666666663,66.66666666666667,2021-12-16,13:00:00
1253,4,35.906432748537995,12.44430299172501,66.7384284176534,64.44444444444434,66.66666666666667,2021-12-16,13:10:00
1254,4,46.1988304093567,12.110120942075127,70.07534983853606,75.55555555555554,62.96296296296296,2021-12-16,13:20:00
1255,5,32.7485380116959,11.87141947803947,77.39504843918192,71.11111111111109,62.96296296296296,2021-12-16,13:30:00
1256,4,34.479532163742675,10.837046467218329,75.34983853606028,68.8888888888888,62.96296296296296,2021-12-16,13:40:00
1257,4,47.76608187134501,11.218968809675374,75.24219590958019,64.44444444444434,66.66666666666667,2021-12-16,13:50:00
1258,4,44.748538011695885,11.155315085932529,76.31862217438105,68.8888888888888,66.66666666666667,2021-12-16,14:00:00
1259,3,56.39766081871343,10.455124124761298,74.59634015069967,57.777777777777715,66.66666666666667,2021-12-16,14:10:00
1260,4,53.684210526315766,10.693825588796955,78.47147470398278,64.44444444444434,66.66666666666667,2021-12-16,14:20:00
1261,4,51.67251461988302,10.168682367918521,76.64155005382132,64.44444444444434,66.66666666666667,2021-12-16,14:30:00
1262,5,59.74269005847951,45.94207511139402,71.68998923573736,66.66666666666663,66.66666666666667,2021-12-16,14:40:00
1263,5,55.71929824561402,53.29408020369192,76.42626480086113,77.77777777777771,62.96296296296296,2021-12-16,14:50:00
1264,5,46.1988304093567,52.54614894971356,73.41227125941873,68.8888888888888,66.66666666666667,2021-12-16,15:00:00
1265,4,46.573099415204666,52.06874602164227,80.40904198062432,73.33333333333326,62.96296296296296,2021-12-16,15:10:00
1268,5,48.35087719298244,10.916613621896886,71.90527448869753,62.22222222222217,70.37037037037038,2021-12-16,15:40:00
1269,5,47.76608187134501,10.120942075111401,76.85683530678149,68.8888888888888,66.66666666666667,2021-12-16,15:50:00
1270,4,43.50877192982455,6.938255887969461,78.47147470398278,66.66666666666663,66.66666666666667,2021-12-16,16:00:00
1271,4,46.549707602339154,52.116486314449396,77.502691065662,66.66666666666663,70.37037037037038,2021-12-16,16:10:00
1272,7,48.35087719298244,20.178230426479956,75.24219590958019,62.22222222222217,66.66666666666667,2021-12-16,16:20:00
1273,7,47.134502923976584,17.45703373647359,68.67599569429494,62.22222222222217,70.37037037037038,2021-12-16,16:30:00
1274,7,48.959064327485365,16.931890515595157,75.78040904198062,66.66666666666663,59.25925925925927,2021-12-16,16:40:00
1275,7,47.999999999999986,15.563335455124133,75.24219590958019,68.8888888888888,66.66666666666667,2021-12-16,16:50:00
1276,8,53.684210526315766,21.244430299172507,78.14854682454252,64.44444444444434,70.37037037037038,2021-12-16,17:00:00
1277,7,53.684210526315766,24.69764481222151,73.08934337997847,73.33333333333326,66.66666666666667,2021-12-16,17:10:00
1278,9,47.76608187134501,25.33418204964991,76.42626480086113,57.777777777777715,66.66666666666667,2021-12-16,17:20:00
1279,11,47.76608187134501,25.350095480585622,80.30139935414424,53.33333333333326,70.37037037037038,2021-12-16,17:30:00
1280,9,30.596491228070164,25.4774029280713,78.68675995694295,55.55555555555554,74.07407407407408,2021-12-16,17:40:00
1281,10,47.76608187134501,25.84341183959262,76.53390742734123,48.8888888888888,74.07407407407408,2021-12-16,17:50:00
1282,10,50.87719298245612,6.269891788669639,78.47147470398278,55.55555555555554,74.07407407407408,2021-12-16,18:00:00
1283,8,51.602339181286524,10.48695098663272,77.39504843918192,51.11111111111097,74.07407407407408,2021-12-16,18:10:00
1284,10,51.649122807017534,10.248249522597078,73.30462863293864,42.22222222222217,77.77777777777779,2021-12-16,18:20:00
1285,9,51.25146198830407,10.248249522597078,74.48869752421959,51.11111111111097,74.07407407407408,2021-12-16,18:30:00
1286,6,51.67251461988302,10.041374920432844,78.04090419806244,46.66666666666663,74.07407407407408,2021-12-16,18:40:00
1287,5,50.853801169590625,10.311903246339924,76.7491926803014,48.8888888888888,74.07407407407408,2021-12-16,18:50:00
1288,7,50.45614035087718,10.693825588796955,83.20775026910657,53.33333333333326,74.07407407407408,2021-12-16,19:00:00
1289,7,51.25146198830407,10.025461489497147,80.19375672766415,53.33333333333326,66.66666666666667,2021-12-16,19:10:00
1290,7,47.789473684210506,7.527052832590712,81.05489773950484,55.55555555555554,70.37037037037038,2021-12-16,19:20:00
1291,6,32.18713450292397,8.227243793761943,80.51668460710441,64.44444444444434,77.77777777777779,2021-12-16,19:30:00
1292,3,47.15789473684208,0.0,74.3810548977395,66.66666666666663,74.07407407407408,2021-12-16,19:40:00
1293,3,41.09941520467834,1.8936982813494723,79.22497308934338,71.11111111111109,51.85185185185186,2021-12-16,19:50:00
1294,3,42.92397660818712,2.689369828134957,75.67276641550053,57.777777777777715,74.07407407407408,2021-12-16,20:00:00
1295,3,47.134502923976584,3.0872056015276996,78.68675995694295,55.55555555555554,70.37037037037038,2021-12-16,20:10:00
1296,4,45.333333333333314,4.551241247612992,78.68675995694295,57.777777777777715,74.07407407407408,2021-12-16,20:20:00
1297,4,44.14035087719297,6.6518141311266845,80.08611410118407,55.55555555555554,74.07407407407408,2021-12-16,20:30:00
1298,4,48.959064327485365,8.513685550604706,80.40904198062432,62.22222222222217,74.07407407407408,2021-12-16,20:40:00
1299,2,41.73099415204676,8.370464672183331,78.2561894510226,55.55555555555554,77.77777777777779,2021-12-16,20:50:00
1300,2,48.959064327485365,8.243157224697654,80.40904198062432,57.777777777777715,77.77777777777779,2021-12-16,21:00:00
1301,3,38.081871345029214,7.240611075747935,79.1173304628633,66.66666666666663,74.07407407407408,2021-12-16,21:10:00
1302,3,38.105263157894726,7.797581158497778,79.22497308934338,60.0,77.77777777777779,2021-12-16,21:20:00
1303,3,38.081871345029214,8.991088478676005,80.83961248654467,62.22222222222217,77.77777777777779,2021-12-16,21:30:00
1304,4,33.84795321637425,9.26161680458307,79.33261571582347,66.66666666666663,74.07407407407408,2021-12-16,21:40:00
